"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"EXTRA Tier 1. Single wash purchase flow- NO","331331","EXTRA Tier 1 Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:37:03 GMT 2025","broken","Thu Mar 27 18:42:34 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","singleWashPurchaseFlowTier1NO"
"User tries to cancel CWS Consumption","178355","User tries to cancel CWS Consumption","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:51:11 GMT 2025","broken","Thu Mar 27 18:54:10 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSConsumption"
"User tries to use up-sell CWS consumption","277366","User tries to use up-sell CWS consumption","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:42:20 GMT 2025","broken","Thu Mar 27 18:46:58 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToUseUpSellCWSConsumption"
"EXTRA Tier 2 Changing 'Everyday savings' discount from Tier3 to Tier3 - SE","273840","EXTRA Tier 2 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:58:08 GMT 2025","broken","Thu Mar 27 19:02:42 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","changingEveryDaySavingsDiscountFromTier2ToTier3SE"
"EXTRA Tier 2. Single wash purchase flow- NO","453847","EXTRA Tier 2. Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:44:46 GMT 2025","failed","Thu Mar 27 18:52:20 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","singleWashPurchaseFlowTier2NO"
"User tries to use down-sell CWS consumption","205467","User tries to use down-sell CWS consumption","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:47:22 GMT 2025","broken","Thu Mar 27 18:50:47 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToUseDownSellCWSConsumption"
"CWS flow when at a store with no car wash at native BU","198920","User tries to purchase CWS at store with Mobile Payments and Car Wash subscriptions and no CWS features in native BU","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:28:10 GMT 2025","passed","Thu Mar 27 18:31:29 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToPurchaseCwsAtStoreWithMobilePaymentsCarWashAndNoCwsFeatures"
"User has an active CWS in running status and tries to cancel it","286414","User has an active CWS in running status and tries to cancel it","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:13:52 GMT 2025","passed","Thu Mar 27 19:18:38 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSSubscription"
"User tries to see terms consent acceptances CTA for OUTDATED terms","230364","User tries to see terms consent acceptances CTA for OUTDATED terms","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:34:37 GMT 2025","passed","Thu Mar 27 19:38:27 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToSeeTermsConditionAcceptanceModal"
"Licence Plate is unassigned when cws flow is not completed","350332","Licence Plate is unassigned when cws flow is not completed","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:19:27 GMT 2025","passed","Thu Mar 27 19:25:18 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","licencePlateIsUnassignedWhenCWSFlowIsNotCompleted"
"User tries to do cws in Running Status when at Native Store with Mobile Payments Carwash and CWS Available","154396","User tries to do cws in Running Status when at Native Store with Mobile Payments Carwash and CWS Available","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:39:22 GMT 2025","broken","Thu Mar 27 18:41:56 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","cwsRunningStatusWhenAtNativeStoreWithMobilePaymentsCarWashAndCWSAvailable"
"EXTRA Tier 2 manual fuel purchase flow -SE","599670","EXTRA Tier 2 Manual fuel purchase flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:03:47 GMT 2025","passed","Thu Mar 27 19:13:46 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","manualFuelPurchaseFlowTier2SE"
"Background task that logs the user into the GMAP application","104450","BACKGROUND: Log in as existing user | [Other Features]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:48:20 GMT 2025","passed","Thu Mar 27 18:50:05 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","logInAsExistingUserUsingPhoneNumber"
"Pbp management - user tries to edit an existing plate","105889","User tries to edit an existing plate","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:46:08 GMT 2025","passed","Thu Mar 27 18:47:54 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToEditAnExistingPlateInPBP"
"EXTRA Tier 1 CWS purchase flow - user located at store with CWS - NO","336047","EXTRA Tier 1 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:49:43 GMT 2025","broken","Thu Mar 27 18:55:19 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier1NO"
"User tries to change profile data with save","81997","User tries to change profile data with save","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:02:22 GMT 2025","passed","Thu Mar 27 19:03:44 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeProfileDataWithSave"
"New NPS screen behavior - Score of 8","480652","New NPS screen behavior - Score of 6 or less","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:41:26 GMT 2025","passed","Thu Mar 27 19:49:27 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fuelling ","testcases.SingleFuellingTests","userTriesToSingleFuelAndRatExperience8"
"User tries to use single wash consumption when Car Wash Subscription is available","335144","User tries to use single wash consumption","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:14:57 GMT 2025","failed","Thu Mar 27 19:20:32 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToUseSingleWashConsumption"
"Background task that logs the user into the GMAP application","112502","BACKGROUND: Log in as existing user | [Pay By Plate]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:20:03 GMT 2025","passed","Thu Mar 27 18:21:56 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","logInAsExistingUserUsingPhoneNumber"
"User tries to search for stations using exact address or city and state","175690","User tries to search for stations","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:53:53 GMT 2025","passed","Thu Mar 27 18:56:49 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToSearchForStationsUsingExactAddressOrCityAndState"
"EXTRA Tier 3 Single fuel purchase flow -NO","630211","EXTRA Tier 3 Single fuel purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:34:43 GMT 2025","passed","Thu Mar 27 18:45:13 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","singleFuelPurchaseFlowTier3NO"
"User tries to access CWS flow at non-PbP pilot area when not at store - foreign BU","161938","User tries to access CWS flow at non-PbP pilot area when not at store - foreign BU","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:25:14 GMT 2025","passed","Thu Mar 27 18:27:56 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowNonPbpAtForeignBU"
"EXTRA Tier 3. Single wash purchase flow- NO","341529","EXTRA Tier 3. Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:28:14 GMT 2025","failed","Thu Mar 27 18:33:56 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","singleWashPurchaseFlowTier3NO"
"User tries to set new Credit Card as default","55258","User tries to set new Credit Card as default","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:09:56 GMT 2025","broken","Thu Mar 27 19:10:51 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToSetNewCreditCardAsDefault"
