"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validates that users can successfully add a valid partner code and it is reflected in the system.","156714","Successfully add a valid partner code","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:58:32 GMT 2025","passed","Thu Mar 27 13:01:08 GMT 2025","testcases.PartnerAgreementTests","GMAP Tests | Partner Agreement","testcases.PartnerAgreementTests","addingValidPartnerAgreementCode"
"Licence Plate is unassigned when cws flow is not completed","198917","Licence Plate is unassigned when cws flow is not completed","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 13:05:54 GMT 2025","passed","Thu Mar 27 13:09:13 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","licencePlateIsUnassignedWhenCWSFlowIsNotCompleted"
"EXTRA Tier 2 Frictionless fuel purchase flow - NO","212882","EXTRA Tier 2 Frictionless fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:57:48 GMT 2025","broken","Thu Mar 27 12:01:20 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","frictionlessFuelPurchaseFlowTier2NO"
"CWS flow when at a store with no car wash at foreign BU","85068","User tries to purchase CWS at store with Mobile Payments and Car Wash subscriptions and no CWS features in foreign BU","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:38:02 GMT 2025","passed","Thu Mar 27 11:39:27 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToPurchaseCwsAtStoreWithNoCwsFeaturesAtForeignBU"
"User tries to refuel using One-Touch flow with purchase limit greater than the default BU setting","292415","User tries to refuel using One-Touch flow with purchase limit greater than the default BU setting","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:09:25 GMT 2025","passed","Thu Mar 27 12:14:18 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingOneTouchFlowWithGreaterPurchaseLimit"
"EXTRA Tier 1 Single fuel purchase flow -NO","309425","EXTRA Tier 1 Single fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:42:41 GMT 2025","broken","Thu Mar 27 11:47:50 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","singleFuelPurchaseFlowTier1NO"
"User tries to refuel using single fuel using Gift Card with foreign currency - not enough balance","187124","User tries to refuel using single fuel using Gift Card with foreign currency - not enough balance","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 13:02:26 GMT 2025","passed","Thu Mar 27 13:05:33 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Gift Card Fuelling","testcases.GiftCardFuellingTests","userTriesToRefuelUsingSingleFuelWithNotEnoughBalanceGiftCardForeignCurrency"
"Validates that users can successfully remove an existing partner agreement code from their account.","190611","Successfully remove a partner agreement code","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 13:02:03 GMT 2025","passed","Thu Mar 27 13:05:14 GMT 2025","testcases.PartnerAgreementTests","GMAP Tests | Partner Agreement","testcases.PartnerAgreementTests","RemovingPartnerAgreementCode"
"User tries to purchase car wash using One Touch flow using 3D Secure Card ","484157","User tries to purchase car wash using One Touch flow using 3D Secure Card","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:57:06 GMT 2025","passed","Thu Mar 27 13:05:10 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToPurchaseCarWashFlowUsing3DSecureCard"
"User tries to refuel using One-Touch flow with purchase limit lower than the default BU setting","292880","User tries to refuel using One-Touch flow with purchase limit lower than the default BU setting","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:04:12 GMT 2025","passed","Thu Mar 27 12:09:05 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingOneTouchFlowWitLowerPurchaseLimit"
"User tries to delete profile with confirmation","206569","User tries to delete profile with confirmation","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:49:16 GMT 2025","passed","Thu Mar 27 12:52:43 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDeleteProfileWithConfirmation"
"New NPS screen behavior - Score of 8","327369","New NPS screen behavior - Score of 6 or less","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 13:19:31 GMT 2025","passed","Thu Mar 27 13:24:59 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fueling","testcases.SingleFuellingTests","userTriesToSingleFuelAndRatExperience8"
"EXTRA Tier 2 manual fuel purchase flow -SE","199318","EXTRA Tier 2 Manual fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:47:52 GMT 2025","broken","Thu Mar 27 12:51:11 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","manualFuelPurchaseFlowTier2SE"
"User tries to delete Gift Card from wallet","54436","User tries to delete Gift Card from wallet","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:56:45 GMT 2025","passed","Thu Mar 27 12:57:39 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToDeleteGiftCardFromWallet"
"EXTRA Tier 1. Single wash purchase flow- NO","288726","EXTRA Tier 1 Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:48:46 GMT 2025","passed","Thu Mar 27 11:53:35 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","singleWashPurchaseFlowTier1NO"
"User tries to refuel using manual flow using automatic renewal Gift Card with native currency","304004","User tries to refuel using manual flow using automatic renewal Gift Card with native currency","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:38:40 GMT 2025","passed","Thu Mar 27 12:43:44 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Gift Card Fuelling","testcases.GiftCardFuellingTests","userTriesToRefuelUsingManualFuelWithGiftCardNativeCurrency"
"User skips marketing consents during registration","125306","User skips marketing consents during registration","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:57:10 GMT 2025","passed","Thu Mar 27 12:59:15 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userSkipsMarketingConsentsDuringRegistration"
"EXTRA Tier 3 Frictionless fuel purchase flow - SE","317245","EXTRA Tier 3 Frictionless fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:36:15 GMT 2025","passed","Thu Mar 27 11:41:32 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","frictionlessFuelPurchaseFlowTier3SE"
"EXTRA Tier 2 Changing 'Everyday savings' discount from Tier3 to Tier3 - SE","198509","EXTRA Tier 2 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:39:13 GMT 2025","broken","Thu Mar 27 12:42:32 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","changingEveryDaySavingsDiscountFromTier2ToTier3SE"
"Make sure keyboard closes when inputting recipient phone number in the Gift Card feature.","82015","User verify is done button hides keyboard while typing recipient number","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 13:07:03 GMT 2025","passed","Thu Mar 27 13:08:25 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","verifyDoneButtonClosesKeyboardForRecipientPhoneNumber"
"Background task that logs the user into the GMAP application","97406","BACKGROUND: Log in as existing user | [Account]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:30:25 GMT 2025","passed","Thu Mar 27 12:32:02 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 1 CWS purchase flow - user located at store with CWS - SE","251221","EXTRA Tier 1 CWS purchase flow - user located at store with CWS - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:48:17 GMT 2025","passed","Thu Mar 27 11:52:28 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier1SE"
"EXTRA Tier 3 CWS purchase flow - user located at store with CWS - SE","269588","[EXTRA Tier 3] CWS purchase flow - user located at store with CWS - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:08:17 GMT 2025","passed","Thu Mar 27 12:12:47 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier3SE"
"Forecourt terms for Fuelling when user is not enrolled to PBP","400502","Forecourt terms for Fuelling when user not enrolled to pbp","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:21:36 GMT 2025","passed","Thu Mar 27 12:28:17 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","foreCourtTermsForFuelingUserNotEnrolledToPBP"
"User tries to display Gift Card details","37708","User tries to display Gift Card details","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:55:44 GMT 2025","passed","Thu Mar 27 12:56:22 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToDisplayGiftCardDetails"
"User tries to cancel car wash using One-Touch flow","198645","User tries to cancel car wash using One-Touch flow","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:52:37 GMT 2025","passed","Thu Mar 27 12:55:56 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCarWashWithOneTouchFlow"
"User tries to access CWS flow at non-PbP pilot area when not at store - foreign BU","81614","User tries to access CWS flow at non-PbP pilot area when not at store - foreign BU","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:39:46 GMT 2025","passed","Thu Mar 27 11:41:07 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowNonPbpAtForeignBU"
"EXTRA Tier 1 Visits panel reveals 1 reward per 1 tier trx -SE","666147","EXTRA Tier 1 Visits panel reveals 1 reward per 1 tier transaction - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:24:43 GMT 2025","passed","Thu Mar 27 12:35:49 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","visitsPanelRevealsRewardsPerTransactionTier1SE"
"EXTRA Tier 2 Single fuel purchase flow -NO","209802","EXTRA Tier 2 Single fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:30:50 GMT 2025","broken","Thu Mar 27 12:34:20 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","singleFuelPurchaseFlowTier2NO"
"EXTRA Tier 1 CWS purchase flow - user located at store with CWS - NO","257943","EXTRA Tier 1 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:54:31 GMT 2025","passed","Thu Mar 27 11:58:48 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier1NO"
"Background task that logs the user into the GMAP application","103552","BACKGROUND: Log in as existing user | [Gift Card]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:51:58 GMT 2025","passed","Thu Mar 27 12:53:42 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","logInAsExistingUserUsingPhoneNumber"
"User tries to purchase CWS at store without Mobile Payments Car Wash and CWS features","102141","User tries to purchase CWS at store without Mobile Payments Car Wash and CWS features","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:48:07 GMT 2025","passed","Thu Mar 27 12:49:49 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToPurchaseCwsAtStoreWithoutMobilePaymentsCarWashAndCwsFeatures"
"Non master card member user is not able to see master card section in account tab","32325","User is not able to see master card section in account tab","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:32:21 GMT 2025","passed","Thu Mar 27 12:32:54 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userNotGetMasterCardOption"
"User tries to cancel single wash consumption","138905","User tries to cancel single wash consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:50:07 GMT 2025","broken","Thu Mar 27 12:52:26 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToCancelSingleWashConsumption"
"New user tries to Sign-Up via mobile phone number using OTP code on first/clean app run","166447","New user tries to Sign-Up via mobile phone number","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:28:52 GMT 2025","passed","Thu Mar 27 12:31:38 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","newUserTriesToSignUpViaMobilePhoneNumber"
"EXTRA Tier 1 One-Touch fuel purchase flow - NO","327263","EXTRA Tier 1 One-Touch fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:16:32 GMT 2025","passed","Thu Mar 27 12:21:59 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","oneTouchFuelPurchaseFlowTier1NO"
"Forecourt terms acceptances upon first time Wallet use","246989","Forecourt terms acceptances upon first time Wallet use","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 13:02:27 GMT 2025","passed","Thu Mar 27 13:06:34 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","forecourtTermsForFirstTimeWalletUser"
"User tries to change marketing consents","98442","User tries to change marketing consents","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:33:11 GMT 2025","passed","Thu Mar 27 12:34:50 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeMarketingConsents"
"User tries to delete 3DS Credit Card from wallet","124708","User tries to delete 3DS Credit Card from wallet","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:46:25 GMT 2025","passed","Thu Mar 27 12:48:30 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDelete3DSCreditCardFromWallet"
"User tries to use CWS consumption when np up-sell/down-sell options are available","269997","User tries to use CWS consumption without up-sell/down-sell option","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:07:30 GMT 2025","passed","Thu Mar 27 12:12:00 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToUseCWSConsumptionWithoutUpSellDownSell"
"User tries to search for stations using exact address or city and state","106725","User tries to search for stations","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:29:35 GMT 2025","passed","Thu Mar 27 12:31:22 GMT 2025","testcases.OtherFeaturesTests","GMAP Tests | Other Features","testcases.OtherFeaturesTests","userTriesToSearchForStationsUsingExactAddressOrCityAndState"
"EXTRA Tier 1 One-Touch fuel purchase flow - SE","330002","EXTRA Tier 1 One-Touch fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:10:24 GMT 2025","passed","Thu Mar 27 12:15:54 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","oneTouchFuelPurchaseFlowTier1SE"
"User has an active CWS in running status and tries to cancel it","182184","User has an active CWS in running status and tries to cancel it","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:32:58 GMT 2025","broken","Thu Mar 27 12:36:00 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSSubscription"
"Background task that logs the user into the GMAP application","102466","BACKGROUND: Log in as existing user | [Pay By Plate]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:36:44 GMT 2025","passed","Thu Mar 27 11:38:26 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","logInAsExistingUserUsingPhoneNumber"
"Background task that logs the user into the GMAP application","104392","BACKGROUND: Log in as existing user | [Fuelling]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:36:38 GMT 2025","passed","Thu Mar 27 12:38:22 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Gift Card Fuelling","testcases.GiftCardFuellingTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 1 Single fuel purchase flow -SE","301210","EXTRA Tier 1 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:36:41 GMT 2025","passed","Thu Mar 27 11:41:42 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","singleFuelPurchaseFlowTier1SE"
"User has reached daily CWS limit on current plan and is offered to purchase of single wash with no up-sell/down-sell option","295905","User has reached daily CWS limit on current plan and is offered to purchase of single wash with no up-sell/down-sell option","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:22:50 GMT 2025","passed","Thu Mar 27 12:27:46 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userHasReachedDailyCwsLimitOnCurrentPlanAndIsOfferedToPurchaseOfSingleWashWithNoUpsellOrDownSellOption"
"EXTRA Tier 2 Visits panel reveals 1 reward per 1 tier trx -SE","704929","EXTRA Tier 2 Visits panel reveals 1 reward per 1 tier transaction - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:52:05 GMT 2025","failed","Thu Mar 27 13:03:50 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","visitsPanelRevealsRewardsPerTransactionTier2SE"
"Pbp management - user tries to edit an existing plate","76900","User tries to edit an existing plate","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:17:56 GMT 2025","passed","Thu Mar 27 12:19:12 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToEditAnExistingPlateInPBP"
"Existing user tries to Sign-In via mobile phone number using OTP code on first/clean app run","65227","Existing user tries to Sign-In via mobile phone number","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:32:01 GMT 2025","passed","Thu Mar 27 12:33:07 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","existingUserTriesToSignInViaMobilePhoneNumber"
"Background task that logs the user into the GMAP application","89812","BACKGROUND: Log in as existing user | [Car Wash Subscription]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:36:15 GMT 2025","passed","Thu Mar 27 11:37:44 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 3 CWS purchase flow - user not located at any store with CWS - NO","278194","EXTRA Tier 3 CWS purchase flow - user not located at any store with CWS - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:16:35 GMT 2025","passed","Thu Mar 27 12:21:14 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","CWSPurchaseFlowUserNotLocatedAtAnyStoreTier3NO"
"EXTRA Tier 3 One-Touch fuel purchase flow - SE","220642","EXTRA Tier 3 One-Touch fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:47:14 GMT 2025","broken","Thu Mar 27 11:50:55 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","oneTouchFuelPurchaseFlowTier3SE"
"EXTRA Tier 3. Single wash purchase flow- NO","292687","EXTRA Tier 3. Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:53:45 GMT 2025","passed","Thu Mar 27 11:58:37 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","singleWashPurchaseFlowTier3NO"
"EXTRA Tier 1 CWS purchase flow - user not located at any store with CWS - SE","248303","EXTRA Tier 1 CWS purchase flow - user not located at any store with CWS - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:59:15 GMT 2025","passed","Thu Mar 27 12:03:23 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","CWSPurchaseFlowUserNotLocatedAtAnyStoreTier1SE"
"User tries to see terms consent acceptances CTA for OUTDATED terms","194649","User tries to see terms consent acceptances CTA for OUTDATED terms","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 13:03:04 GMT 2025","passed","Thu Mar 27 13:06:19 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToSeeTermsConditionAcceptanceModal"
"EXTRA Tier 2 CWS plan consumption with CURRENT flow - NO","48384","EXTRA Tier 2 CWS plan consumption with current flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:24:46 GMT 2025","broken","Thu Mar 27 12:25:34 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSConsumptionFlowTier2NO"
"User tries to change profile data with save","66810","User tries to change profile data with save","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:35:07 GMT 2025","passed","Thu Mar 27 12:36:14 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeProfileDataWithSave"
"User tries to verify gift card details","72852","User tries to verify gift card details","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:57:58 GMT 2025","passed","Thu Mar 27 12:59:11 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToVerifyGiftCardDetails"
"User tries to add new Gift Card to wallet by Card Number and PIN","76944","User tries to add new Gift Card to wallet  by Card Number","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:54:03 GMT 2025","passed","Thu Mar 27 12:55:20 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToAddNewGiftCardToWalletByCardNumberAndPIN"
"User tries to refuel using single fuel using Gift Card with native currency - not enough balance","195609","User tries to refuel using single fuel using Gift Card with native currency - not enough balance","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:58:52 GMT 2025","passed","Thu Mar 27 13:02:08 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Gift Card Fuelling","testcases.GiftCardFuellingTests","userTriesToRefuelUsingSingleFuelWithNotEnoughBalanceGiftCardNativeCurrency"
"EXTRA Tier 1 Frictionless fuel purchase flow - NO","295359","EXTRA Tier 1 Frictionless fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:10:36 GMT 2025","passed","Thu Mar 27 12:15:31 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","frictionlessFuelPurchaseFlowTier1NO"
"User tries to use single wash station offer once user is not at the station","160118","User tries to use single wash station offer once user is not at the station","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:52:49 GMT 2025","passed","Thu Mar 27 12:55:29 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToUseSingleWashStationOffer"
"User tries to change account password via Profile settings","184988","User tries to change account password","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:53:28 GMT 2025","passed","Thu Mar 27 12:56:33 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeAccountPassword"
"EXTRA Tier 3. Single wash purchase flow - SE","279795","EXTRA Tier 3. Single wash purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:51:23 GMT 2025","passed","Thu Mar 27 11:56:03 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","singleWashPurchaseFlowTier3SE"
"User tries to refuel using manual flow","239548","User tries to refuel using manual flow","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 11:38:45 GMT 2025","passed","Thu Mar 27 11:42:44 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingManualFlow"
"User tries to view the Store card details","105025","Searching for Stores- List View","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 12:44:15 GMT 2025","passed","Thu Mar 27 12:46:00 GMT 2025","testcases.OtherFeaturesTests","GMAP Tests | Other Features","testcases.OtherFeaturesTests","verifyStoreCardInListView"
