"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Existing user tries to sign-in via email address","70565","Existing user tries to sign-in via email address","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 05:11:39 GMT 2025","passed","Fri Mar 28 05:12:49 GMT 2025","testcases.SignInTests","GMAP NA Tests | Sign In","testcases.SignInTests","existingUserTriesToSignInViaEmailAddress"
"User who hasn't verified his age has a banner displayed to do so","134086","User who hasn't verified his age has a banner displayed to do so","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 04:51:57 GMT 2025","passed","Fri Mar 28 04:54:11 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userWhoHasntVerifiedHisAgeHasABannerDisplayedToDoSo"
"User tries to change password on profile screen with invalid inputs","16033","User tries to change password on profile screen with invalid inputs","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 04:49:21 GMT 2025","passed","Fri Mar 28 04:49:37 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangePasswordOnProfileScreenWithInValidInputs"
"New user tries to sign-up via email address on 'Account' screen","94426","New user tries to sign-up via email address on 'Account' screen","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 05:21:42 GMT 2025","passed","Fri Mar 28 05:23:16 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaEmailAddressOnAccountScreen"
"User tries to provide feedback","87897","User tries to provide feedback","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 04:50:00 GMT 2025","passed","Fri Mar 28 04:51:28 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToProvideFeedback"
"User can see Circle K stations in searched area on list","24792","User can see Circle K stations in searched area on list","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 04:57:30 GMT 2025","passed","Fri Mar 28 04:57:54 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeCircleKStationsInSearchedAreaOnList"
"User attempts multiple times to add the valid code","168397","User attempts multiple times to add the valid code","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 05:15:54 GMT 2025","passed","Fri Mar 28 05:18:42 GMT 2025","testcases.PartnershipCodesTests","GMAP NA Tests | Partnership Codes","testcases.PartnershipCodesTests","userAttemptsMultipleTimesToAddTheValidCode"
"User tries to change E-Mail on profile screen with invalid inputs","112731","User tries to change E-Mail on profile screen with invalid inputs","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 04:42:40 GMT 2025","passed","Fri Mar 28 04:44:33 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangeEmailOnProfileScreenWithInvalidInputs"
"New user tries to sign-up via email address - Invalid Inputs","91580","New user tries to sign-up via email address - Invalid Inputs","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 05:10:55 GMT 2025","passed","Fri Mar 28 05:12:26 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaEmailAddressInvalidInputs"
"New user tries to chooses fuel preferences","177729","New user tries to chooses fuel preferences","GMAP NA Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 05:07:31 GMT 2025","passed","Fri Mar 28 05:10:29 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","newUserTriesToChoosesFuelPreferences"
