"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","1","EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:46:34 GMT 2025","broken","Thu Mar 27 17:46:34 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","changingEveryDaySavingsDiscountFromTier1ToTier2SE"
"EXTRA Tier 1 CWS purchase flow - user located at store with CWS - NO","1","EXTRA Tier 1 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:46:49 GMT 2025","broken","Thu Mar 27 17:46:49 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier1NO"
"User tries to use up-sell CWS consumption","1","User tries to use up-sell CWS consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:10:14 GMT 2025","broken","Thu Mar 27 18:10:14 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToUseUpSellCWSConsumption"
"User tries to buy CWS while in store offering CWS in the BU area","1","User tries to buy CWS with existing plate","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:37:44 GMT 2025","broken","Thu Mar 27 18:37:44 GMT 2025","testcases.SubscriptionsPurchasingTests","GMAP Tests | Subscriptions Purchasing","testcases.SubscriptionsPurchasingTests","userTriesToBuyCWSWithExistingPlate"
"User tries to use down-sell CWS consumption","0","User tries to use down-sell CWS consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:17:01 GMT 2025","broken","Thu Mar 27 18:17:01 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToUseDownSellCWSConsumption"
"User tries to remove license plate from ""Pay By Plate""","0","User tries to remove car from ""Pay By Plate""","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:28:03 GMT 2025","broken","Thu Mar 27 18:28:03 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRemoveLicensePlateFromPBP"
"EXTRA Tier 3. Single wash purchase flow- NO","0","EXTRA Tier 3. Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:19:28 GMT 2025","broken","Thu Mar 27 17:19:28 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","singleWashPurchaseFlowTier3NO"
"Adding car to Pay By Plate - user tries to add an existing plate","0","Adding car to Pay By Plate - user tries to add an existing plate","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:42:50 GMT 2025","broken","Thu Mar 27 18:42:50 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToAddAnExistingPlateInPBP"
"User tries to access CWS flow at non-PbP pilot area when not at store - foreign BU","0","User tries to access CWS flow at non-PbP pilot area when not at store - foreign BU","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:32:44 GMT 2025","broken","Thu Mar 27 17:32:44 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowNonPbpAtForeignBU"
"User tries to use single wash consumption when Car Wash Subscription is available","0","User tries to use single wash consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:37:11 GMT 2025","broken","Thu Mar 27 18:37:11 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToUseSingleWashConsumption"
"EXTRA Tier 1 Single fuel purchase flow -SE","1","EXTRA Tier 1 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:19:17 GMT 2025","broken","Thu Mar 27 17:19:17 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","singleFuelPurchaseFlowTier1SE"
"User tries to refuel using One-Touch flow with purchase limit lower than the default BU setting","0","User tries to refuel using One-Touch flow with purchase limit lower than the default BU setting","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:05:52 GMT 2025","broken","Thu Mar 27 18:05:52 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingOneTouchFlowWitLowerPurchaseLimit"
"User tries to access CWS flow at non-PbP pilot area when not at store - Native BU","1","User tries to access CWS flow at non-PbP pilot area when not at store - Native BU","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:46:21 GMT 2025","broken","Thu Mar 27 17:46:21 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowNonPbpAtNativeBU"
"Background task that logs the user into the GMAP application","1","BACKGROUND: Log in as existing user | [Single Fuelling]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:27:55 GMT 2025","broken","Thu Mar 27 18:27:55 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fueling","testcases.SingleFuellingTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 2 Changing 'Everyday savings' discount from Tier1 to Tier2 - NO","1","EXTRA Tier 2 Changing 'Everyday savings' discount from Tier2 to Tier3 - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:12:11 GMT 2025","broken","Thu Mar 27 18:12:11 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","changingEveryDaySavingsDiscountFromTier2ToTier3NO"
"EXTRA Tier 2 manual fuel purchase flow -NO","2","EXTRA Tier 2 Manual fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:23:39 GMT 2025","broken","Thu Mar 27 18:23:39 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","manualFuelPurchaseFlowTier2NO"
"EXTRA Tier 1. Single wash purchase flow - SE","0","EXTRA Tier 1. Single wash purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:32:57 GMT 2025","broken","Thu Mar 27 17:32:57 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","singleWashPurchaseFlowTier1SE"
"User tries to add license plate in ""Pay By Plate""","1","User tries to add car in ""Pay By Plate""","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:20:26 GMT 2025","broken","Thu Mar 27 18:20:26 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToAddLicensePlateInPBP"
"User skips marketing consents during registration","0","User skips marketing consents during registration","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 20:11:51 GMT 2025","broken","Thu Mar 27 20:11:51 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userSkipsMarketingConsentsDuringRegistration"
"User tries to add car to ""Pay By Plate""","0","User tries to add car to ""Pay by Plate""","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:51:21 GMT 2025","broken","Thu Mar 27 18:51:21 GMT 2025","testcases.SubscriptionsPurchasingTests","GMAP Tests | Subscriptions Purchasing","testcases.SubscriptionsPurchasingTests","userTriesToAddCarToPBP"
"EXTRA Tier 2 CWS purchase flow - user located at store with CWS - NO","0","EXTRA Tier 2 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:18:55 GMT 2025","broken","Thu Mar 27 17:18:55 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier2NO"
"User tries to see terms consent acceptances CTA for OUTDATED terms","0","User tries to see terms consent acceptances CTA for OUTDATED terms","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 20:25:59 GMT 2025","broken","Thu Mar 27 20:25:59 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToSeeTermsConditionAcceptanceModal"
"EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - NO","0","EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:14:08 GMT 2025","broken","Thu Mar 27 18:14:08 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","changingEveryDaySavingsDiscountFromTier1ToTier2NO"
"User tries to search for stations using different criteria. The search history is saved.","0","User tries to use filtered Search","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:14:21 GMT 2025","broken","Thu Mar 27 18:14:21 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToFilterStations"
"User tries to delete profile with confirmation","1","User tries to delete profile with confirmation","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:43:39 GMT 2025","broken","Thu Mar 27 19:43:39 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDeleteProfileWithConfirmation"
"User tries to add invalid Credit Card to wallet","0","User tries to add invalid Credit Card to wallet - DESC","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:02:07 GMT 2025","broken","Thu Mar 27 19:02:07 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddInvalidCreditCardToWallet"
"User tries to single fuel using non-3Ds credit card, when not enrolled To PBP and no payment method is added","0","User tries to single fuel using non-3Ds credit card, when not enrolled To PBP and no payment method is added","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:34:56 GMT 2025","broken","Thu Mar 27 18:34:56 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fueling","testcases.SingleFuellingTests","userTriesToSingleFuelWithNon3DSCreditCard"
"EXTRA Tier 3 CWS purchase flow - user located at store with CWS - NO","1"," Extra Tier 3 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:49:44 GMT 2025","broken","Thu Mar 27 17:49:44 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier3NO"
"User tries to delete a card linked to CWS","0","User tries to delete a card linked to CWS","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 20:32:55 GMT 2025","broken","Thu Mar 27 20:32:55 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDeleteCWSLinkedCard"
"User tries to cancel CWS Consumption","0","User tries to cancel CWS Consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:23:47 GMT 2025","broken","Thu Mar 27 18:23:47 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSConsumption"
"User tries to change marketing consents","0","User tries to change marketing consents","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:27:02 GMT 2025","broken","Thu Mar 27 18:27:02 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeMarketingConsents"
"New user tries to Sign-Up via mobile phone number through sign up button on home page","0","New user tries to Sign-Up via mobile phone number on home page","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:06:30 GMT 2025","broken","Thu Mar 27 18:06:30 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","newUserSignUpViaMobilePhoneNumberOnHomePage"
